data_center,tier,array_name,controller_name,array_port_name,switch_name,switch_port
COLT,Tier 3i,TASPUK2NAV02,mir_uksvm101,mir_uksvm101:mir_uksvm101_fclif01_0g,TASPUK2R03,fc1/24-031801
COLT,Tier 3i,TASPUK2NAV02,mir_uksvm101,mir_uksvm101:mir_uksvm101_fclif01_0h,TASPUK2R03,fc1/25-031901
COLT,Tier 3i,TASPUK2NAV02,mir_uksvm101,mir_uksvm101:mir_uksvm101_fclif02_0e,TASPUK2B03,fc1/0-030001
COLT,Tier 3i,TASPUK2NAV02,mir_uksvm101,mir_uksvm101:mir_uksvm101_fclif02_0f,TASPUK2B03,fc1/1-030101
COLT,Tier 3i,TASPUK2NAV02,mir_uksvm101,mir_uksvm101:mir_uksvm101_fclif02_0g,TASPUK2R03,fc1/0-030002
COLT,Tier 3i,TASPUK2NAV02,mir_uksvm101,mir_uksvm101:mir_uksvm101_fclif02_0h,TASPUK2R03,fc1/1-030101
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-02,TASPUK2NAV02-02:4a,,
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-02,TASPUK2NAV02-02:1a,,
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-02,TASPUK2NAV02-02:4b,,
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-02,TASPUK2NAV02-02:1b,,
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-02,TASPUK2NAV02-02:3a,,
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-02,TASPUK2NAV02-02:3b,,
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-02,TASPUK2NAV02-02:0h,TASPUK2R03,fc1/1
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-02,TASPUK2NAV02-02:0g,TASPUK2R03,fc1/0
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-02,TASPUK2NAV02-02:0f,TASPUK2B03,fc1/1
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-02,TASPUK2NAV02-02:0e,TASPUK2B03,fc1/0
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-01,TASPUK2NAV02-01:4a,,
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-01,TASPUK2NAV02-01:1a,,
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-01,TASPUK2NAV02-01:4b,,
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-01,TASPUK2NAV02-01:1b,,
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-01,TASPUK2NAV02-01:3a,,
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-01,TASPUK2NAV02-01:3b,,
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-01,TASPUK2NAV02-01:0h,TASPUK2R03,fc1/25
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-01,TASPUK2NAV02-01:0g,TASPUK2R03,fc1/24
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-01,TASPUK2NAV02-01:0f,TASPUK2B03,fc1/25
COLT,Tier 3i,TASPUK2NAV02,TASPUK2NAV02-01,TASPUK2NAV02-01:0e,TASPUK2B03,fc1/24
Q9,Tier 3i,TASPCD1NAV01,TASPCD1NAV01-02,TASPCD1NAV01-02:0h,TASPCD1B01,fc43
Q9,Tier 3i,TASPCD1NAV01,TASPCD1NAV01-02,TASPCD1NAV01-02:0g,TASPCD1B01,fc42
Q9,Tier 3i,TASPCD1NAV01,TASPCD1NAV01-02,TASPCD1NAV01-02:0f,TASPCD1R01,fc43
Q9,Tier 3i,TASPCD1NAV01,TASPCD1NAV01-02,TASPCD1NAV01-02:0e,TASPCD1R01,fc42
Q9,Tier 3i,TASPCD1NAV01,TASPCD1NAV01-01,TASPCD1NAV01-01:0h,TASPCD1B01,fc41
Q9,Tier 3i,TASPCD1NAV01,TASPCD1NAV01-01,TASPCD1NAV01-01:0g,TASPCD1B01,fc40
Q9,Tier 3i,TASPCD1NAV01,TASPCD1NAV01-01,TASPCD1NAV01-01:0f,TASPCD1R01,fc41
Q9,Tier 3i,TASPCD1NAV01,TASPCD1NAV01-01,TASPCD1NAV01-01:0e,TASPCD1R01,fc40
Q9,Tier 3i,TASPCD1NAV01,cdsvm101,cdsvm101:cdsvm101_fclif01_0e,TASPCD1R01,fc40-012801
Q9,Tier 3i,TASPCD1NAV01,cdsvm101,cdsvm101:cdsvm101_fclif01_0g,TASPCD1B01,fc40-012801
Q9,Tier 3i,TASPCD1NAV01,cdsvm101,cdsvm101:cdsvm101_fclif02_0e,TASPCD1R01,fc42-012A01
Q9,Tier 3i,TASPCD1NAV01,cdsvm101,cdsvm101:cdsvm101_fclif02_0g,TASPCD1B01,fc42-012A01
Q9,Tier 3i,TASPCD1NAV01,cdsvm101,cdsvm101:cdsvm101_fclif01_0f,TASPCD1R01,fc41-012901
Q9,Tier 3i,TASPCD1NAV01,cdsvm101,cdsvm101:cdsvm101_fclif01_0h,TASPCD1B01,fc41-012901
Q9,Tier 3i,TASPCD1NAV01,cdsvm101,cdsvm101:cdsvm101_fclif02_0f,TASPCD1R01,fc43-012B01
Q9,Tier 3i,TASPCD1NAV01,cdsvm101,cdsvm101:cdsvm101_fclif02_0h,TASPCD1B01,fc43-012B01
SG,Tier 3i,TASPCD2NAV02,TASPCD2NAV02-02,TASPCD2NAV02-02:0h,TASPCD2B01,fc7
SG,Tier 3i,TASPCD2NAV02,TASPCD2NAV02-02,TASPCD2NAV02-02:0g,TASPCD2B01,fc5
SG,Tier 3i,TASPCD2NAV02,TASPCD2NAV02-02,TASPCD2NAV02-02:0f,TASPCD2R01,fc7
SG,Tier 3i,TASPCD2NAV02,TASPCD2NAV02-02,TASPCD2NAV02-02:0e,TASPCD2R01,fc5
SG,Tier 3i,TASPCD2NAV02,TASPCD2NAV02-01,TASPCD2NAV02-01:0h,TASPCD2B01,fc6
SG,Tier 3i,TASPCD2NAV02,TASPCD2NAV02-01,TASPCD2NAV02-01:0g,TASPCD2B01,fc4
SG,Tier 3i,TASPCD2NAV02,TASPCD2NAV02-01,TASPCD2NAV02-01:0f,TASPCD2R01,fc6
SG,Tier 3i,TASPCD2NAV02,TASPCD2NAV02-01,TASPCD2NAV02-01:0e,TASPCD2R01,fc4
SG,Tier 3i,TASPCD2NAV02,cdsvm201,cdsvm201:cdsvm201_fclif01_0e,TASPCD2R01,fc4-010401
SG,Tier 3i,TASPCD2NAV02,cdsvm201,cdsvm201:cdsvm201_fclif01_0f,TASPCD2R01,fc6-010601
SG,Tier 3i,TASPCD2NAV02,cdsvm201,cdsvm201:cdsvm201_fclif01_0g,TASPCD2B01,fc4-010401
SG,Tier 3i,TASPCD2NAV02,cdsvm201,cdsvm201:cdsvm201_fclif01_0h,TASPCD2B01,fc6-010601
SG,Tier 3i,TASPCD2NAV02,cdsvm201,cdsvm201:cdsvm201_fclif02_0e,TASPCD2R01,fc5-010501
SG,Tier 3i,TASPCD2NAV02,cdsvm201,cdsvm201:cdsvm201_fclif02_0f,TASPCD2R01,fc7-010701
SG,Tier 3i,TASPCD2NAV02,cdsvm201,cdsvm201:cdsvm201_fclif02_0g,TASPCD2B01,fc5-010501
SG,Tier 3i,TASPCD2NAV02,cdsvm201,cdsvm201:cdsvm201_fclif02_0h,TASPCD2B01,fc7-010701
WIRRAL,Tier 1g,WIRRHUK3PAR01,,0:01:01,WIRRHUK1R01,fc0
WIRRAL,Tier 1g,WIRRHUK3PAR01,,0:01:02,WIRRHUK1B01,fc0
WIRRAL,Tier 1g,WIRRHUK3PAR01,,1:01:01,WIRRHUK1R01,fc1
WIRRAL,Tier 1g,WIRRHUK3PAR01,,1:01:02,WIRRHUK1B01,fc1
WIRRAL,Tier 1g,WIRRHUK3PAR01,,0:00:01,,
WIRRAL,Tier 1g,WIRRHUK3PAR01,,0:00:02,,
WIRRAL,Tier 1g,WIRRHUK3PAR01,,1:00:01,,
WIRRAL,Tier 1g,WIRRHUK3PAR01,,1:00:02,,
IR,Tier 1g,TASPAU23PAR01,,0:01:01,TASPAU2R01,fc7/19
IR,Tier 1g,TASPAU23PAR01,,0:02:03,TASPAU2R01,fc7/18
IR,Tier 1g,TASPAU23PAR01,,1:01:01,TASPAU2R01,fc7/17
IR,Tier 1g,TASPAU23PAR01,,1:02:03,TASPAU2R01,fc7/6
IR,Tier 1g,TASPAU23PAR01,,0:01:02,TASPAU2B01,fc7/19
IR,Tier 1g,TASPAU23PAR01,,0:02:04,TASPAU2B01,fc7/6
IR,Tier 1g,TASPAU23PAR01,,1:01:02,TASPAU2B01,fc7/17
IR,Tier 1g,TASPAU23PAR01,,1:02:04,TASPAU2B01,fc7/18
IR,Tier 1g,TASPAU23PAR01,,0:02:01,,
IR,Tier 1g,TASPAU23PAR01,,0:02:02,,
IR,Tier 1g,TASPAU23PAR01,,1:02:01,,
IR,Tier 1g,TASPAU23PAR01,,1:02:02,,
IR,Tier 1g,TASPAU23PAR01,,0:00:01,,
IR,Tier 1g,TASPAU23PAR01,,0:00:02,,
IR,Tier 1g,TASPAU23PAR01,,1:00:01,,
IR,Tier 1g,TASPAU23PAR01,,1:00:02,,
IR,Tier 1g,TASPAU23PAR01,,2:01:01,TASPAU2R01,fc7/7
IR,Tier 1g,TASPAU23PAR01,,2:01:02,TASPAU2B01,fc7/7
IR,Tier 1g,TASPAU23PAR01,,3:01:01,TASPAU2R01,fc7/5
IR,Tier 1g,TASPAU23PAR01,,3:01:02,TASPAU2B01,fc7/5
IR,Tier 1g,TASPAU23PAR01,,2:00:01,,
IR,Tier 1g,TASPAU23PAR01,,2:00:02,,
IR,Tier 1g,TASPAU23PAR01,,3:00:01,,
IR,Tier 1g,TASPAU23PAR01,,3:00:02,,
LDR,Tier 1g,TASPAU13PAR01,,0:01:01,TASPAU1R01,fc7/19
LDR,Tier 1g,TASPAU13PAR01,,0:02:03,TASPAU1R01,fc7/18
LDR,Tier 1g,TASPAU13PAR01,,1:01:01,TASPAU1R01,fc7/17
LDR,Tier 1g,TASPAU13PAR01,,1:02:03,TASPAU1R01,fc7/6
LDR,Tier 1g,TASPAU13PAR01,,0:01:02,TASPAU1B01,fc7/19
LDR,Tier 1g,TASPAU13PAR01,,0:02:04,TASPAU1B01,fc7/6
LDR,Tier 1g,TASPAU13PAR01,,1:01:02,TASPAU1B01,fc7/17
LDR,Tier 1g,TASPAU13PAR01,,1:02:04,TASPAU1B01,fc7/18
LDR,Tier 1g,TASPAU13PAR01,,0:02:01,,
LDR,Tier 1g,TASPAU13PAR01,,0:02:02,,
LDR,Tier 1g,TASPAU13PAR01,,1:02:01,,
LDR,Tier 1g,TASPAU13PAR01,,1:02:02,,
LDR,Tier 1g,TASPAU13PAR01,,0:00:01,,
LDR,Tier 1g,TASPAU13PAR01,,0:00:02,,
LDR,Tier 1g,TASPAU13PAR01,,1:00:01,,
LDR,Tier 1g,TASPAU13PAR01,,1:00:02,,
LDR,Tier 1g,TASPAU13PAR01,,2:01:01,TASPAU1R01,fc7/7
LDR,Tier 1g,TASPAU13PAR01,,2:01:02,TASPAU1B01,fc7/7
LDR,Tier 1g,TASPAU13PAR01,,2:00:01,,
LDR,Tier 1g,TASPAU13PAR01,,2:00:02,,
LDR,Tier 1g,TASPAU13PAR01,,3:01:02,TASPAU1B01,fc7/5
LDR,Tier 1g,TASPAU13PAR01,,3:01:01,TASPAU1R01,fc7/5
LDR,Tier 1g,TASPAU13PAR01,,3:00:01,,
LDR,Tier 1g,TASPAU13PAR01,,3:00:02,,
ATC,Tier 1g,PEISCD3PAR01,,0:01:02,PEISCD1R01,fc4
ATC,Tier 1g,PEISCD3PAR01,,0:02:02,PEISCD1R01,fc17
ATC,Tier 1g,PEISCD3PAR01,,0:02:04,PEISCD1R01,fc15
ATC,Tier 1g,PEISCD3PAR01,,1:01:02,PEISCD1R01,fc3
ATC,Tier 1g,PEISCD3PAR01,,1:02:02,PEISCD1R01,fc16
ATC,Tier 1g,PEISCD3PAR01,,1:02:04,PEISCD1R01,fc14
ATC,Tier 1g,PEISCD3PAR01,,0:01:01,PEISCD1B01,fc3
ATC,Tier 1g,PEISCD3PAR01,,0:02:01,PEISCD1B01,fc16
ATC,Tier 1g,PEISCD3PAR01,,0:02:03,PEISCD1B01,fc14
ATC,Tier 1g,PEISCD3PAR01,,1:01:01,PEISCD1B01,fc4
ATC,Tier 1g,PEISCD3PAR01,,1:02:01,PEISCD1B01,fc17
ATC,Tier 1g,PEISCD3PAR01,,1:02:03,PEISCD1B01,fc15
ATC,Tier 1g,PEISCD3PAR01,,0:00:01,,
ATC,Tier 1g,PEISCD3PAR01,,0:00:02,,
ATC,Tier 1g,PEISCD3PAR01,,1:00:01,,
ATC,Tier 1g,PEISCD3PAR01,,1:00:02,,
LD5,Tier 1g,TASPUK1P9501,CL1,CL1-A,TASPUK1R01,fc3
LD5,Tier 1g,TASPUK1P9501,CL1,CL1-C,TASPUK1R01,fc24
LD5,Tier 1g,TASPUK1P9501,CL3,CL3-A,TASPUK1R01,fc11
LD5,Tier 1g,TASPUK1P9501,CL3,CL3-C,TASPUK1R01,fc28
LD5,Tier 1g,TASPUK1P9501,CL7,CL7-A,TASPUK1R01,fc7
LD5,Tier 1g,TASPUK1P9501,CL2,CL2-A,TASPUK1B01,fc3
LD5,Tier 1g,TASPUK1P9501,CL2,CL2-C,TASPUK1B01,fc24
LD5,Tier 1g,TASPUK1P9501,CL4,CL4-A,TASPUK1B01,fc11
LD5,Tier 1g,TASPUK1P9501,CL4,CL4-C,TASPUK1B01,fc28
LD5,Tier 1g,TASPUK1P9501,CL8,CL8-A,TASPUK1B01,fc7
LD5,Tier 1g,TASPUK1P9501,CL1,CL1-E,TASPUK1R02,fc8/20
LD5,Tier 1g,TASPUK1P9501,CL1,CL1-F,TASPUK1R02,fc8/42
LD5,Tier 1g,TASPUK1P9501,CL3,CL3-E,TASPUK1R02,fc8/44
LD5,Tier 1g,TASPUK1P9501,CL3,CL3-F,TASPUK1R02,fc8/18
LD5,Tier 1g,TASPUK1P9501,CL5,CL5-C,TASPUK1R02,fc1/35
LD5,Tier 1g,TASPUK1P9501,CL5,CL5-E,TASPUK1R02,fc8/43
LD5,Tier 1g,TASPUK1P9501,CL7,CL7-C,TASPUK1R02,fc1/11
LD5,Tier 1g,TASPUK1P9501,CL7,CL7-E,TASPUK1R02,fc8/19
LD5,Tier 1g,TASPUK1P9501,CL2,CL2-E,TASPUK1B02,fc8/20
LD5,Tier 1g,TASPUK1P9501,CL2,CL2-F,TASPUK1B02,fc8/42
LD5,Tier 1g,TASPUK1P9501,CL4,CL4-E,TASPUK1B02,fc8/44
LD5,Tier 1g,TASPUK1P9501,CL4,CL4-F,TASPUK1B02,fc8/18
LD5,Tier 1g,TASPUK1P9501,CL6,CL6-C,TASPUK1B02,fc1/35
LD5,Tier 1g,TASPUK1P9501,CL6,CL6-E,TASPUK1B02,fc8/43
LD5,Tier 1g,TASPUK1P9501,CL8,CL8-C,TASPUK1B02,fc1/11
LD5,Tier 1g,TASPUK1P9501,CL8,CL8-E,TASPUK1B02,fc8/19
LD5,Tier 1g,TASPUK1P9501,CL5,CL5-A,TASPUK1R04,fc1/23
LD5,Tier 1g,TASPUK1P9501,CL5,CL5-F,TASPUK1R04,fc1/19
LD5,Tier 1g,TASPUK1P9501,CL6,CL6-A,TASPUK1B04,fc1/23
LD5,Tier 1g,TASPUK1P9501,CL6,CL6-F,TASPUK1B04,fc1/19
LD5,Tier 1g,TASPUK1P9501,CL7,CL7-F,TASPUK1R04,fc1/15
LD5,Tier 1g,TASPUK1P9501,CL8,CL8-F,TASPUK1B04,fc1/15
LD5,Tier 1g,TASPUK1P9503,CL7,CL7-B,TASPUK1R01,fc29
LD5,Tier 1g,TASPUK1P9503,CL8,CL8-B,TASPUK1B01,fc29
LD5,Tier 1g,TASPUK1P9503,CL1,CL1-A,TASPUK1R02,fc8/7
LD5,Tier 1g,TASPUK1P9503,CL1,CL1-B,TASPUK1R02,fc8/5
LD5,Tier 1g,TASPUK1P9503,CL1,CL1-C,TASPUK1R04,fc1/8
LD5,Tier 1g,TASPUK1P9503,CL1,CL1-D,TASPUK1R02,fc8/9
LD5,Tier 1g,TASPUK1P9503,CL3,CL3-A,TASPUK1R02,fc8/31
LD5,Tier 1g,TASPUK1P9503,CL3,CL3-B,TASPUK1R02,fc8/29
LD5,Tier 1g,TASPUK1P9503,CL3,CL3-C,TASPUK1R04,fc1/32
LD5,Tier 1g,TASPUK1P9503,CL5,CL5-A,TASPUK1R02,fc8/6
LD5,Tier 1g,TASPUK1P9503,CL5,CL5-B,TASPUK1R02,fc8/4
LD5,Tier 1g,TASPUK1P9503,CL5,CL5-C,TASPUK1R04,fc1/9
LD5,Tier 1g,TASPUK1P9503,CL7,CL7-A,TASPUK1R02,fc8/30
LD5,Tier 1g,TASPUK1P9503,CL7,CL7-C,TASPUK1R04,fc1/33
LD5,Tier 1g,TASPUK1P9503,CL2,CL2-A,TASPUK1B02,fc8/7
LD5,Tier 1g,TASPUK1P9503,CL2,CL2-B,TASPUK1B02,fc8/5
LD5,Tier 1g,TASPUK1P9503,CL2,CL2-C,TASPUK1B04,fc1/8
LD5,Tier 1g,TASPUK1P9503,CL2,CL2-D,TASPUK1B02,fc8/9
LD5,Tier 1g,TASPUK1P9503,CL4,CL4-A,TASPUK1B02,fc8/31
LD5,Tier 1g,TASPUK1P9503,CL4,CL4-B,TASPUK1B02,fc8/29
LD5,Tier 1g,TASPUK1P9503,CL4,CL4-C,TASPUK1B04,fc1/32
LD5,Tier 1g,TASPUK1P9503,CL6,CL6-A,TASPUK1B02,fc8/6
LD5,Tier 1g,TASPUK1P9503,CL6,CL6-B,TASPUK1B02,fc8/4
LD5,Tier 1g,TASPUK1P9503,CL6,CL6-C,TASPUK1B04,fc1/9
LD5,Tier 1g,TASPUK1P9503,CL8,CL8-A,TASPUK1B02,fc8/30
LD5,Tier 1g,TASPUK1P9503,CL8,CL8-C,TASPUK1B04,fc1/33
LD5,Tier 1g,TASPUK1P9503,CL3,CL3-D,TASPUK1R04,fc1/47
LD5,Tier 1g,TASPUK1P9503,CL4,CL4-D,TASPUK1B04,fc1/47
LD5,Tier 1g,TASPUK1P9503,CL5,CL5-D,TASPUK1R04,fc1/43
LD5,Tier 1g,TASPUK1P9503,CL6,CL6-D,TASPUK1B04,fc1/43
LD5,Tier 1g,TASPUK1P9503,CL7,CL7-D,TASPUK1R04,fc1/39
LD5,Tier 1g,TASPUK1P9503,CL8,CL8-D,TASPUK1B04,fc1/39
LD5,Tier 1g,TASPUK1P9502,CL5,CL5-B,TASPUK1R01,fc33
LD5,Tier 1g,TASPUK1P9502,CL7,CL7-B,TASPUK1R01,fc37
LD5,Tier 1g,TASPUK1P9502,CL6,CL6-B,TASPUK1B01,fc33
LD5,Tier 1g,TASPUK1P9502,CL8,CL8-B,TASPUK1B01,fc37
LD5,Tier 1g,TASPUK1P9502,CL1,CL1-A,TASPUK1R02,fc1/47
LD5,Tier 1g,TASPUK1P9502,CL1,CL1-B,TASPUK1R02,fc1/39
LD5,Tier 1g,TASPUK1P9502,CL1,CL1-C,TASPUK1R02,fc1/3
LD5,Tier 1g,TASPUK1P9502,CL1,CL1-D,TASPUK1R02,fc1/38
LD5,Tier 1g,TASPUK1P9502,CL3,CL3-A,TASPUK1R02,fc1/23
LD5,Tier 1g,TASPUK1P9502,CL3,CL3-B,TASPUK1R02,fc1/15
LD5,Tier 1g,TASPUK1P9502,CL3,CL3-C,TASPUK1R02,fc8/46
LD5,Tier 1g,TASPUK1P9502,CL5,CL5-A,TASPUK1R02,fc1/43
LD5,Tier 1g,TASPUK1P9502,CL5,CL5-C,TASPUK1R02,fc8/22
LD5,Tier 1g,TASPUK1P9502,CL7,CL7-A,TASPUK1R02,fc1/19
LD5,Tier 1g,TASPUK1P9502,CL7,CL7-C,TASPUK1R02,fc8/45
LD5,Tier 1g,TASPUK1P9502,CL2,CL2-A,TASPUK1B02,fc1/47
LD5,Tier 1g,TASPUK1P9502,CL2,CL2-B,TASPUK1B02,fc1/39
LD5,Tier 1g,TASPUK1P9502,CL2,CL2-C,TASPUK1B02,fc1/3
LD5,Tier 1g,TASPUK1P9502,CL2,CL2-D,TASPUK1B02,fc1/38
LD5,Tier 1g,TASPUK1P9502,CL4,CL4-A,TASPUK1B02,fc1/23
LD5,Tier 1g,TASPUK1P9502,CL4,CL4-B,TASPUK1B02,fc1/15
LD5,Tier 1g,TASPUK1P9502,CL4,CL4-C,TASPUK1B02,fc8/46
LD5,Tier 1g,TASPUK1P9502,CL6,CL6-A,TASPUK1B02,fc1/43
LD5,Tier 1g,TASPUK1P9502,CL6,CL6-C,TASPUK1B02,fc8/22
LD5,Tier 1g,TASPUK1P9502,CL8,CL8-A,TASPUK1B02,fc1/19
LD5,Tier 1g,TASPUK1P9502,CL8,CL8-C,TASPUK1B02,fc8/45
LD5,Tier 1g,TASPUK1P9502,CL3,CL3-D,TASPUK1R04,fc1/22
LD5,Tier 1g,TASPUK1P9502,CL4,CL4-D,TASPUK1B04,fc1/22
LD5,Tier 1g,TASPUK1P9502,CL5,CL5-D,TASPUK1R04,fc1/18
LD5,Tier 1g,TASPUK1P9502,CL6,CL6-D,TASPUK1B04,fc1/18
LD5,Tier 1g,TASPUK1P9502,CL7,CL7-D,TASPUK1R04,fc1/14
LD5,Tier 1g,TASPUK1P9502,CL8,CL8-D,TASPUK1B04,fc1/14
LD5,Tier 1g,TASPUK1P95T201,CL1,CL1-A,TASPUK1R01,fc12
LD5,Tier 1g,TASPUK1P95T201,CL3,CL3-A,TASPUK1R01,fc13
LD5,Tier 1g,TASPUK1P95T201,CL5,CL5-A,TASPUK1R01,fc14
LD5,Tier 1g,TASPUK1P95T201,CL2,CL2-A,TASPUK1B01,fc12
LD5,Tier 1g,TASPUK1P95T201,CL4,CL4-A,TASPUK1B01,fc13
LD5,Tier 1g,TASPUK1P95T201,CL6,CL6-A,TASPUK1B01,fc14
LD5,Tier 1g,TASPUK1P95T201,CL1,CL1-B,TASPUK1R02,fc1/45
LD5,Tier 1g,TASPUK1P95T201,CL3,CL3-B,TASPUK1R02,fc1/21
LD5,Tier 1g,TASPUK1P95T201,CL5,CL5-B,TASPUK1R02,fc1/42
LD5,Tier 1g,TASPUK1P95T201,CL7,CL7-A,TASPUK1R02,fc1/14
LD5,Tier 1g,TASPUK1P95T201,CL7,CL7-B,TASPUK1R02,fc1/18
LD5,Tier 1g,TASPUK1P95T201,CL2,CL2-B,TASPUK1B02,fc1/45
LD5,Tier 1g,TASPUK1P95T201,CL4,CL4-B,TASPUK1B02,fc1/21
LD5,Tier 1g,TASPUK1P95T201,CL6,CL6-B,TASPUK1B02,fc1/42
LD5,Tier 1g,TASPUK1P95T201,CL8,CL8-A,TASPUK1B02,fc1/14
LD5,Tier 1g,TASPUK1P95T201,CL8,CL8-B,TASPUK1B02,fc1/18
LD5,Tier 1g,TASPUK1P95T201,CL1,CL1-C,TASPUK1R04,fc1/46
LD5,Tier 1g,TASPUK1P95T201,CL1,CL1-D,TASPUK1R04,fc1/20
LD5,Tier 1g,TASPUK1P95T201,CL2,CL2-C,TASPUK1B04,fc1/46
LD5,Tier 1g,TASPUK1P95T201,CL2,CL2-D,TASPUK1B04,fc1/20
LD5,Tier 1g,TASPUK1P95T201,CL3,CL3-C,TASPUK1R04,fc1/45
LD5,Tier 1g,TASPUK1P95T201,CL3,CL3-D,TASPUK1R04,fc1/42
LD5,Tier 1g,TASPUK1P95T201,CL4,CL4-C,TASPUK1B04,fc1/45
LD5,Tier 1g,TASPUK1P95T201,CL4,CL4-D,TASPUK1B04,fc1/42
LD5,Tier 1g,TASPUK1P95T201,CL5,CL5-C,TASPUK1R04,fc1/44
LD5,Tier 1g,TASPUK1P95T201,CL5,CL5-D,,
LD5,Tier 1g,TASPUK1P95T201,CL6,CL6-C,TASPUK1B04,fc1/44
LD5,Tier 1g,TASPUK1P95T201,CL6,CL6-D,,
LD5,Tier 1g,TASPUK1P95T201,CL7,CL7-C,TASPUK1R04,fc1/21
LD5,Tier 1g,TASPUK1P95T201,CL7,CL7-D,,
LD5,Tier 1g,TASPUK1P95T201,CL8,CL8-C,TASPUK1B04,fc1/21
LD5,Tier 1g,TASPUK1P95T201,CL8,CL8-D,,
COLT,Tier 1g,TASPUK2P95T202,CL1,CL1-A,TASPUK2R03,fc1/47
COLT,Tier 1g,TASPUK2P95T202,CL1,CL1-B,TASPUK2R03,fc1/45
COLT,Tier 1g,TASPUK2P95T202,CL3,CL3-A,TASPUK2R03,fc1/23
COLT,Tier 1g,TASPUK2P95T202,CL3,CL3-B,TASPUK2R03,fc1/21
COLT,Tier 1g,TASPUK2P95T202,CL5,CL5-A,TASPUK2R03,fc1/46
COLT,Tier 1g,TASPUK2P95T202,CL5,CL5-B,TASPUK2R03,fc1/44
COLT,Tier 1g,TASPUK2P95T202,CL7,CL7-A,TASPUK2R03,fc1/22
COLT,Tier 1g,TASPUK2P95T202,CL7,CL7-B,TASPUK2R03,fc1/20
COLT,Tier 1g,TASPUK2P95T202,CL2,CL2-A,TASPUK2B03,fc1/47
COLT,Tier 1g,TASPUK2P95T202,CL2,CL2-B,TASPUK2B03,fc1/45
COLT,Tier 1g,TASPUK2P95T202,CL4,CL4-A,TASPUK2B03,fc1/23
COLT,Tier 1g,TASPUK2P95T202,CL4,CL4-B,TASPUK2B03,fc1/21
COLT,Tier 1g,TASPUK2P95T202,CL6,CL6-A,TASPUK2B03,fc1/46
COLT,Tier 1g,TASPUK2P95T202,CL6,CL6-B,TASPUK2B03,fc1/44
COLT,Tier 1g,TASPUK2P95T202,CL8,CL8-A,TASPUK2B03,fc1/22
COLT,Tier 1g,TASPUK2P95T202,CL8,CL8-B,TASPUK2B03,fc1/20
COLT,Tier 1g,TASPUK2P9504,CL1,CL1-A,TASPUK2R03,fc1/43
COLT,Tier 1g,TASPUK2P9504,CL1,CL1-B,TASPUK2R03,fc1/41
COLT,Tier 1g,TASPUK2P9504,CL3,CL3-A,TASPUK2R03,fc1/19
COLT,Tier 1g,TASPUK2P9504,CL3,CL3-B,TASPUK2R03,fc1/17
COLT,Tier 1g,TASPUK2P9504,CL5,CL5-A,TASPUK2R03,fc1/42
COLT,Tier 1g,TASPUK2P9504,CL5,CL5-B,TASPUK2R03,fc1/40
COLT,Tier 1g,TASPUK2P9504,CL7,CL7-A,TASPUK2R03,fc1/18
COLT,Tier 1g,TASPUK2P9504,CL7,CL7-B,TASPUK2R03,fc1/16
COLT,Tier 1g,TASPUK2P9504,CL2,CL2-A,TASPUK2B03,fc1/43
COLT,Tier 1g,TASPUK2P9504,CL2,CL2-B,TASPUK2B03,fc1/41
COLT,Tier 1g,TASPUK2P9504,CL4,CL4-A,TASPUK2B03,fc1/19
COLT,Tier 1g,TASPUK2P9504,CL4,CL4-B,TASPUK2B03,fc1/17
COLT,Tier 1g,TASPUK2P9504,CL6,CL6-A,TASPUK2B03,fc1/42
COLT,Tier 1g,TASPUK2P9504,CL6,CL6-B,TASPUK2B03,fc1/40
COLT,Tier 1g,TASPUK2P9504,CL8,CL8-A,TASPUK2B03,fc1/18
COLT,Tier 1g,TASPUK2P9504,CL8,CL8-B,TASPUK2B03,fc1/16
COLT,Tier 1g,TASPUK2P9504,CL1,CL1-C,,
COLT,Tier 1g,TASPUK2P9504,CL1,CL1-D,,
COLT,Tier 1g,TASPUK2P9504,CL2,CL2-C,,
COLT,Tier 1g,TASPUK2P9504,CL2,CL2-D,,
COLT,Tier 1g,TASPUK2P9504,CL3,CL3-C,,
COLT,Tier 1g,TASPUK2P9504,CL3,CL3-D,,
